_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9e5a57f9330c862779b6,Prepared Consumer Foods (PCF) and Alcoholic Beverages Sector,Prepared Consumer Foods (PCF) and Alcoholic Beverages Sector,Establish discussion groups for malting barley growers,Establish malting barley discussion groups,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779b7,Prepared Consumer Foods (PCF) and Alcoholic Beverages Sector,Prepared Consumer Foods (PCF) and Alcoholic Beverages Sector,Develop fiscal and other revenue generating initiatives which will enable the Irish Whiskey industry to fund the minimum three year maturation process,Develop whiskey funding initiatives,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779b8,Horticulture,Horticulture,Teagasc and growers to explore the use of precision technologies to accurately map crop input requirements,Explore precision crop input mapping,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779b9,Horticulture,Horticulture,Teagasc and growers to explore the use of precision technologies to accurately map crop input requirements,Explore precision crop input mapping,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779ba,Cereals/Tillage,Cereals/Tillage,Roll out Origin Green programme to tillage producers to underpin the sustainability credentials of the industry,Expand Origin Green tillage programme,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779bb,Forestry,Forestry,DAFM should explore innovative financial and funding mechanisms to encourage greater level of institutional investment in afforestation and in mobilising wood supply from the existing private forest estate,Explore financial support for afforestation,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9f5557f9330c86277f7b,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,DAFM to finalise a sectoral plan for agriculture and forestry to inform the National Mitigation Plan under the National Climate Action and Low_x0002_Carbon Development Bill.,Finalise agriculture mitigation sectoral plan,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f7c,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,DAFM to continue active participation in multi-stakeholder ‘Global Alliance for Climate Smart Agriculture’ which is promoting the application of climate smart approaches to agriculture production systems.,Continue participation in global alliance,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f7d,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,DAFM to continue active participation in multi-stakeholder ‘Global Alliance for Climate Smart Agriculture’ which is promoting the application of climate smart approaches to agriculture production systems.,Continue participation in global alliance,Global Research Alliance,Research and Regulatory,Research and Regulatory 041,researchandregulatory041,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f7e,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,"DAFM to continue to work closely with DCENR, as part of National Bioenergy Plan discussions, to assess supply side issues related to the potential of bioenergy from the agriculture and forestry sectors and develop farm-scale renewables. DAFM will continue to support afforestation and mobilisation measures under the Forestry Programme 2014-2020 and encourage the innovative use of animal by-products (ABP) for energy production",Assess bioenergy potential and support,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f7f,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,"DAFM to continue to work closely with DCENR, as part of National Bioenergy Plan discussions, to assess supply side issues related to the potential of bioenergy from the agriculture and forestry sectors and develop farm-scale renewables. DAFM will continue to support afforestation and mobilisation measures under the Forestry Programme 2014-2020 and encourage the innovative use of animal by-products (ABP) for energy production",Assess bioenergy potential and support,"Department of Communications, Energy and Natural Resources","Department of Communications, Energy and Natural Resources","Department of Communications, Energy and Natural Resources 001","departmentofcommunications,energyandnaturalresources001",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f80,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,"DAFM to continue to work closely with DCENR, as part of National Bioenergy Plan discussions, to assess supply side issues related to the potential of bioenergy from the agriculture and forestry sectors and develop farm-scale renewables. DAFM will continue to support afforestation and mobilisation measures under the Forestry Programme 2014-2020 and encourage the innovative use of animal by-products (ABP) for energy production",Assess bioenergy potential and support,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f81,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,"DAFM to continue to work closely with DCENR, as part of National Bioenergy Plan discussions, to assess supply side issues related to the potential of bioenergy from the agriculture and forestry sectors and develop farm-scale renewables. DAFM will continue to support afforestation and mobilisation measures under the Forestry Programme 2014-2020 and encourage the innovative use of animal by-products (ABP) for energy production",Assess bioenergy potential and support,Forest Industries Ireland,Semi-state agency,Semi-state agency 006,semistateagency006,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f82,"Recognising Agriculture’s role in ongoing National, EU and International Climate Change and Energy Policy Development",Recognise agriculture's climate policy role,DAFM in conjunction with other agencies should maximise their use of scientific expertise to actively engage in international networks and research groups to find new ways to account for and reduce emissions.,Engage internationally to reduce emissions,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f83,Measurement of Ireland’s environmental sustainability credentials,Measure environmental sustainability metrics,"Continued updating on an annual basis of Teagasc National Farm Survey sustainability indicators, including further development of a wider spectrum of appropriate indicators and activity data to more accurately measure environmental sustainability and contribute to development and enhancement of GHG and ammonia inventories.",Update sustainability indicators annually,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f84,Measurement of Ireland’s environmental sustainability credentials,Measure environmental sustainability metrics,Update Teagasc’s Marginal Abatement Cost Curve for Irish agriculture on a more frequent basis to ensure the latest technological developments help inform an assessment of a wider range of GHG mitigation measures that could be rolled out at farm level,Update agriculture cost curve frequently,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f85,Measurement of Ireland’s environmental sustainability credentials,Measure environmental sustainability metrics,"Continue to enhance and roll out at farm level the Carbon Navigator Initiative which provides online software to assist farmers in understanding how their farms produce GHG emissions, identify mitigation capacity and to set targets and a pathway to reduce emissions. Teagasc in conjunction with other stakeholders to examine whether the navigator tool could be used to measure other important environmental parameters such as biodiversity",Enhance and expand Carbon Navigator,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f86,Develop and support Agri-food processing sector in delivering sustainable processes and outputs,Support sustainable agri-food processing,"As part of the Europe 2020 strategy, BIM will introduce schemes in compliance with the EMFF to support investments in equipment or in fishing or aquaculture vessels aimed at reducing the emission of pollutants or GHG and/or increasing energy efficiency. This may include support for the modernisation and replacement of fleet engines.",Introduce schemes for vessel efficiency,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f87,Implementation of Environmental Elements of Ireland’s National Programmes and the EU co-funded Rural Development Programme 2014-2020,Implement environmental programme elements,"Uptake of GLAS should be maximised to help enhance the natural environment through, inter alia, retaining carbon stocks in the soil, margins/habitat preservation and improving water quality to ensure compliance with the Water Framework Directive. Uptake on other RDP initiatives such as, organic farming, priority freshwater pearl mussel catchment sites and the Burren farming for conservation project should also be maximised as separate key RDP enabling instruments to achieve environmental objectives.",Maximise uptake of green schemes,"Green, LowCarbon, AgriEnvironment Scheme","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 005","departmentofagriculture,foodandthemarine005",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f88,Implementation of Environmental Elements of Ireland’s National Programmes and the EU co-funded Rural Development Programme 2014-2020,Implement environmental programme elements,"Uptake of GLAS should be maximised to help enhance the natural environment through, inter alia, retaining carbon stocks in the soil, margins/habitat preservation and improving water quality to ensure compliance with the Water Framework Directive. Uptake on other RDP initiatives such as, organic farming, priority freshwater pearl mussel catchment sites and the Burren farming for conservation project should also be maximised as separate key RDP enabling instruments to achieve environmental objectives.",Maximise uptake of green schemes,Rural Development Programme,Department of Rural and Community Development,Department of Rural and Community Development 002,departmentofruralandcommunitydevelopment002,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f89,Beef,Beef,"Leverage the benefits of the recent adoption of genomics technology in the beef sector to improve the genetic quality of the national breeding herd though inter alia, maximising participation in the Beef Data and Genomics Programme, to help lower emissions and improve farm competiveness",Leverage genomics to improve herd,Beef Data and Genomics Programme,Research and Regulatory,Research and Regulatory 016,researchandregulatory016,carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8a,Sheep,Sheep,"Develop strong reputation for quality and environmental sustainability of Irish beef with customers, competent authorities in target markets and NGOs building on the Sustainable Beef and Lamb Assurance Scheme (Origin Green) and optimise the use of this brand reputation in the market place",Promote sustainable Irish beef brand,Sustainable Beef and Lamb Assurance Scheme,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 008","departmentofagriculture,foodandthemarine008",carbon,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8b,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM to continue close cooperation with Department of Environment, Community and Local Government (DECLG) and the EPA on the delivery of the Water Framework Directive, in particular on development of the second phase River Basin Management Plans.",Cooperate on River Basin Plans,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8c,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM to continue close cooperation with Department of Environment, Community and Local Government (DECLG) and the EPA on the delivery of the Water Framework Directive, in particular on development of the second phase River Basin Management Plans.",Cooperate on River Basin Plans,"Department of Environment, Climate and Communications","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 004","departmentofenvironment,climateandcommunications004",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8d,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM to continue close cooperation with Department of Environment, Community and Local Government (DECLG) and the EPA on the delivery of the Water Framework Directive, in particular on development of the second phase River Basin Management Plans.",Cooperate on River Basin Plans,"Department of the Environment, Community and Local Government","Department of Environment, Climate and Communications","Department of the Environment, Community and Local Government 001","departmentoftheenvironment,communityandlocalgovernment001",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8e,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM to continue close cooperation with Department of Environment, Community and Local Government (DECLG) and the EPA on the delivery of the Water Framework Directive, in particular on development of the second phase River Basin Management Plans.",Cooperate on River Basin Plans,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f8f,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"Teagasc to develop and rollout a Nutrient Management software tool to enhance cost-effective use of feed, fertiliser and slurry to minimise nitrogen (nitrate, ammonia and nitrous oxide) and phosphorus losses.",Develop nutrient management software tool,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f90,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,Teagasc to develop soil specific advice for both organic and inorganic manure use to take account of mineralisation across soils to help inform optimal fertiliser application rates and timing.,Develop soil-specific fertiliser advice,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f91,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,Teagasc to carry out a soil nutrient census to track soil fertility trends.,Conduct soil nutrient census,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f92,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM to work closely with responsible agencies to monitor potential localised/regionalised impacts of dairy herd expansion on water quality and to develop mitigation measures, in conjunction with the scientific findings from the Agricultural Catchments Programme.",Monitor dairy impacts and mitigate,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f93,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,Teagasc to enhance PastureBase Ireland tool as a resource to help improve grassland and nitrogen management and increase grass utilisation.,Enhance PastureBase for grass use,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f94,Implementation of Environmental Elements of Ireland’s National Programmes and the EU co-funded Rural Development Programme 2014-2027,Implement environmental programme measures,"In relation to the LIFE programme, DAFM will maintain close contact with DECLG, DAHG and other relevant stakeholders to ensure that any biodiversity, climate or water quality actions are appropriately targeted and implemented",Coordinate biodiversity and climate actions,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f95,Implementation of Environmental Elements of Ireland’s National Programmes and the EU co-funded Rural Development Programme 2014-2027,Implement environmental programme measures,"In relation to the LIFE programme, DAFM will maintain close contact with DECLG, DAHG and other relevant stakeholders to ensure that any biodiversity, climate or water quality actions are appropriately targeted and implemented",Coordinate biodiversity and climate actions,"Department of the Environment, Community and Local Government","Department of Environment, Climate and Communications","Department of the Environment, Community and Local Government 001","departmentoftheenvironment,communityandlocalgovernment001",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f96,Implementation of Environmental Elements of Ireland’s National Programmes and the EU co-funded Rural Development Programme 2014-2027,Implement environmental programme measures,"In relation to the LIFE programme, DAFM will maintain close contact with DECLG, DAHG and other relevant stakeholders to ensure that any biodiversity, climate or water quality actions are appropriately targeted and implemented",Coordinate biodiversity and climate actions,"Department of Arts, Heritage, Regional, Rural and Gaeltacht Affairs","Department of Arts, Heritage, Regional, Rural and Gaeltacht Affairs","Department of Arts, Heritage, Regional, Rural and Gaeltacht Affairs 001","departmentofarts,heritage,regional,ruralandgaeltachtaffairs001",water,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f97,Measurement of Irelandâ€™s environmental sustainability credentials,Measurement of Irelandâ€™s environmental sustainability credentials,"Bord Bia to further develop the range and depth of sustainability information collected for beef, dairy and other primary agricultural sectors using its auditing infrastructure",Develop sustainability data collection system,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f98,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,DAFM to work closely with all stakeholders to ensure that the scientific findings from the Agricultural Catchments Programme are integrated fully and appropriately into agri-environmental policies.,Integrate findings into policy framework,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f99,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM, SFPA and Industry to develop a suite of measures to promote changed behaviour which will minimise juvenile catch and protect vulnerable stocks.",Develop measures to reduce bycatch,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9a,Improvement of Environmental footprint of Sector,Improvement of Environmental footprint of Sector,"DAFM, SFPA and Industry to develop a suite of measures to promote changed behaviour which will minimise juvenile catch and protect vulnerable stocks.",Develop measures to reduce bycatch,SeaFisheries Protection Authority,Research and Regulatory,Research and Regulatory 074,researchandregulatory074,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9b,Develop and support Agri-food processing sector in delivering sustainable processes and outputs,Support sustainable agri-food processing,"Enterprise Ireland to invest in in-company innovation processes, R&D and NPD development programmes, and to support the human and capital infrastructure requirements of that absorptive capacity.",Invest in innovation and infrastructure,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9c,Develop and support Agri-food processing sector in delivering sustainable processes and outputs,Support sustainable agri-food processing,Horizon 2020 is a key source of vital funding and scientific benchmarking for Irish researchers and companies. EI with DAFM to increase the level of participation of Irish companies in the programme.,Increase Horizon 2020 participation levels,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9d,Develop and support Agri-food processing sector in delivering sustainable processes and outputs,Support sustainable agri-food processing,Horizon 2020 is a key source of vital funding and scientific benchmarking for Irish researchers and companies. EI with DAFM to increase the level of participation of Irish companies in the programme.,Increase Horizon 2020 participation levels,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9e,Education Programmes,Education Programmes,"A review of existing level 5 and 6 further education awards and curricula in agriculture and associated curricula should be undertaken. Teagasc will undertake this review under the auspices of Quality and Qualifications Ireland (QQI), in consultation with a wide body of stakeholders to ensure that they are both fit-for-purpose and to future proof them in terms of emerging industry needs.",Review Level 5/6 agricultural curricula,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277f9f,Education Programmes,Education Programmes,"A review of existing level 5 and 6 further education awards and curricula in agriculture and associated curricula should be undertaken. Teagasc will undertake this review under the auspices of Quality and Qualifications Ireland (QQI), in consultation with a wide body of stakeholders to ensure that they are both fit-for-purpose and to future proof them in terms of emerging industry needs.",Review Level 5/6 agricultural curricula,Quality and Qualifications Ireland,State Agencies and Local Authorities,State Agencies and Local Authorities 015,stateagenciesandlocalauthorities015,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa0,Education Programmes,Education Programmes,Teagasc to seek delegated authority to make education awards as part of new Quality and Qualifications Ireland (QQI) structure. This would allow more flexible and responsive development of future agricultural education programmes.,Seek authority for education awards,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa1,Education Programmes,Education Programmes,Teagasc to seek delegated authority to make education awards as part of new Quality and Qualifications Ireland (QQI) structure. This would allow more flexible and responsive development of future agricultural education programmes.,Seek authority for education awards,Quality and Qualifications Ireland,State Agencies and Local Authorities,State Agencies and Local Authorities 015,stateagenciesandlocalauthorities015,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa2,Education Programmes,Education Programmes,"Teagasc to continue to calibrate its education function to match the needs of industry, for example through the development and introduction of customised short training programmes along the lines of the recently introduced milking skills training for operatives.",Calibrate education to industry needs,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa3,Education Programmes,Education Programmes,Increase enrolments in Level 6 Advanced Dairy Programme and Professional Diploma in Dairy Farm Management and seek to fast track entry to the latter in association with UCD.,Increase enrolment in dairy programmes,University College Dublin,Research and Regulatory,Research and Regulatory 092,researchandregulatory092,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa4,Knowledge Transfer,Knowledge Transfer,Teagasc to prioritise the development of a new Dairy Expansion Service to deliver one to one services to support dairy farm businesses in planning and monitoring their dairy expansion operations.,Develop Dairy Expansion Service support,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa5,Knowledge Transfer,Knowledge Transfer,Implement a third phase of the Teagasc/Farmers Journal BETTER Farm Beef Programme with an emphasis on transferring best practice in management and breeding to the maximum number of farms.,Implement phase three BETTER programme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa6,Knowledge Transfer,Knowledge Transfer,"Teagasc to continue to develop its â€˜Options Plusâ€™ programme for improving off-farm income generation of farmers and to link farm families with the variety of learning opportunities provided by other agencies including the ETBs, LEOs, LDCs, third level institutions and Social Welfare including the development of a communication tool which contains a calendar of skills training opportunities on a regional basis.",Expand ‘Options Plus’ income programme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa7,Knowledge Transfer,Knowledge Transfer,"Teagasc to continue to develop its â€˜Options Plusâ€™ programme for improving off-farm income generation of farmers and to link farm families with the variety of learning opportunities provided by other agencies including the ETBs, LEOs, LDCs, third level institutions and Social Welfare including the development of a communication tool which contains a calendar of skills training opportunities on a regional basis.",Expand ‘Options Plus’ income programme,Education and Training Boards,Research and Regulatory,Research and Regulatory 030,researchandregulatory030,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa8,Knowledge Transfer,Knowledge Transfer,"Teagasc to continue to develop its â€˜Options Plusâ€™ programme for improving off-farm income generation of farmers and to link farm families with the variety of learning opportunities provided by other agencies including the ETBs, LEOs, LDCs, third level institutions and Social Welfare including the development of a communication tool which contains a calendar of skills training opportunities on a regional basis.",Expand ‘Options Plus’ income programme,Local Enterprise Offices,State Agencies and Local Authorities,State Agencies and Local Authorities 007,stateagenciesandlocalauthorities007,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fa9,Knowledge Transfer,Knowledge Transfer,"Teagasc to continue to develop its â€˜Options Plusâ€™ programme for improving off-farm income generation of farmers and to link farm families with the variety of learning opportunities provided by other agencies including the ETBs, LEOs, LDCs, third level institutions and Social Welfare including the development of a communication tool which contains a calendar of skills training opportunities on a regional basis.",Expand ‘Options Plus’ income programme,Least Developed Countries,International organisation,International organisation 015,internationalorganisation015,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277faa,Knowledge Transfer,Knowledge Transfer,Teagasc to establish a pig farm manager course.,Expand ‘Options Plus’ income programme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fab,Knowledge Transfer,Knowledge Transfer,"Consider the development of a Poultry advisory and research service, in partnership with industry to support poultry farm management.",Develop poultry advisory and research,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fac,Knowledge Transfer,Knowledge Transfer,Enhance hill farming systems by promoting greater integration with lowlands sheep producers through the formation of joint hill/lowland knowledge transfer groups.,Promote hill-lowland farming integration,Irish Natura and Hill Farmers Association,Trade Association,Trade Association 015,tradeassociation015,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fad,Knowledge Transfer,Knowledge Transfer,Enhance hill farming systems by promoting greater integration with lowlands sheep producers through the formation of joint hill/lowland knowledge transfer groups.,Promote hill-lowland farming integration,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fae,Knowledge Transfer,Knowledge Transfer,Enhance hill farming systems by promoting greater integration with lowlands sheep producers through the formation of joint hill/lowland knowledge transfer groups.,Promote hill-lowland farming integration,National Hill Farmers Association,Trade Association,Trade Association 023,tradeassociation023,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277faf,Knowledge Transfer,Knowledge Transfer,Establish knowledge transfer groups for malting barley growers,Create barley knowledge transfer groups,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb0,Knowledge Transfer,Knowledge Transfer,Teagasc to develop a Technology Outreach Service to support rural-based agri_x0002_professionals in delivering services to farmers.,Develop rural agri-professional support,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb1,Knowledge Transfer,Knowledge Transfer,"DAFM, through its research funding programmes (Stimulus, FIRM and CoFoRD), to continue to support the development of the new thought and technology leaders for the agri-food sector through supporting agri-food Masters and PhD students on suitable scientific and impactful research projects",Support research leadership development,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fb2,Knowledge Transfer,Knowledge Transfer,The DAFM funded Agri-Food Graduate Development Programme to be used as a platform to develop a model to deliver continuous professional development to graduates in agri-food companies through short themed modular courses and work placed Masters and PhD programmes.,Deliver graduate professional development,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
