_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f3957f9330c86277d9e,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Ireland – New Zealand Joint Research Initiative,"The Department of Agriculture, Food and the Marine is actively involved in implementing and funding climate-related agricultural research and initiatives.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277d9f,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Agricultural Innovation Mission for Climate (AIM4C) Summit,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agriculture initiatives and funding research projects.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da0,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,National ‘Agriculture and Climate Change: Science in Action’ Conference,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agriculture initiatives and funding research projects.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da1,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Ireland – New Zealand Joint Research Initiative,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agriculture initiatives and funding research projects.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da2,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Agricultural Innovation Mission for Climate (AIM4C) Summit,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agricultural initiatives and research funding.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da3,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,National ‘Agriculture and Climate Change: Science in Action’ Conference,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agricultural initiatives and research funding.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da4,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 2,"A Strategic Funding Approach for Research, Development and Innovation",MISSION 4 GOAL 2 ACTION 1,Maintain publicly-funded research in  agri-food at an appropriate funding  level.,Ireland – New Zealand Joint Research Initiative,"The Department of Agriculture, Food and the Marine is actively involved in implementing climate-related agricultural initiatives and research funding.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da5,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",Agricultural Innovation Mission for Climate (AIM4C) Summit,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da6,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",National ‘Agriculture and Climate Change: Science in Action’ Conference,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da7,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",Agricultural Innovation Mission for Climate (AIM4C) Summit,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da8,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",National ‘Agriculture and Climate Change: Science in Action’ Conference,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277da9,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",Agricultural Innovation Mission for Climate (AIM4C) Summit,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277daa,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 7,Policy Coherence and Synergies in Sustainable Food Systems between Ireland’s Domestic Policy and its Development Cooperation and Foreign Policy,MISSION 4 GOAL 7 ACTION 1,"Promoting food and nutrition security, and SFSs, will be a central part of delivering on Ireland’s ambition of the achieving the UN aid target of 0.7% of GNI by 2030,",National ‘Agriculture and Climate Change: Science in Action’ Conference,Implements the programme through increased investment in climate-related agriculture and food systems research.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dab,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Farmers are actively involved in the programme as beneficiaries receiving increased annual premium payments to incentivize afforestation.,Farmers,Producers,Producers 008,producers008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dac,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Landowners are actively involved in the programme by receiving incentives for afforestation and premium payments to support diverse planting options.,Landowners,Inputs,Inputs 018,inputs018,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dad,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Landowners are actively involved in the programme by receiving incentives for afforestation and premium payments to support diverse planting options.,Landowners,Inputs,Inputs 018,inputs018,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dae,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Public bodies may support the national effort by planting trees on suitable publicly owned bare land.,Public bodies,State Agencies and Local Authorities,State Agencies and Local Authorities 012,stateagenciesandlocalauthorities012,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277daf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Public bodies may support the national effort by planting trees on suitable publicly owned bare land.,Public bodies,State Agencies and Local Authorities,State Agencies and Local Authorities 012,stateagenciesandlocalauthorities012,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Public bodies may support the national effort by planting trees on suitable publicly owned bare land.,Public bodies,State Agencies and Local Authorities,State Agencies and Local Authorities 012,stateagenciesandlocalauthorities012,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Rural communities are actively involved in the programme through strengthened economic viability and support for afforestation initiatives.,Rural Communities,Civil Society,Civil Society 013,civilsociety013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Rural communities are actively involved in the programme through strengthened economic viability and support for afforestation initiatives.,Rural Communities,Civil Society,Civil Society 013,civilsociety013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 1,Develop a new Forestry Strategy for  Ireland (in line with the recommendation  of the Mackinnon report).,Ireland’s Forestry Programme (2023 – 2027),Rural communities are actively involved in the programme through strengthened economic viability and support for afforestation initiatives.,Rural Communities,Civil Society,Civil Society 013,civilsociety013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in implementing the National Food Waste Prevention Roadmap (2023-2025).,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Households are actively involved in the programme through their contribution to food waste generation and prevention efforts.,Households,Civil Society,Civil Society 007,civilsociety007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the National Food Waste Prevention Roadmap.,Processing and Manufacturing Sector,Processors,Processors 010,processors010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db8,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Food Service Providers,Sales and Retail,Sales and Retail 005,salesandretail005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277db9,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dba,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Retail and Other Distribution of Food,Sales and Retail,Sales and Retail 010,salesandretail010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dbb,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in setting commitments and actions to reduce food waste in line with the SDGs.,United Nations Sustainable Development Goals,International organisation,International organisation 021,internationalorganisation021,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dbc,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in implementing the National Food Waste Prevention Roadmap (2023-2025).,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dbd,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Households are actively involved in the programme through their contribution to food waste generation and prevention efforts.,Households,Civil Society,Civil Society 007,civilsociety007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dbe,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the National Food Waste Prevention Roadmap.,Processing and Manufacturing Sector,Processors,Processors 010,processors010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dbf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Restaurants are involved in the programme as a key sector contributing to food waste that the National Food Waste Prevention Roadmap aims to address.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Food Service Providers,Sales and Retail,Sales and Retail 005,salesandretail005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the food supply chain.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),No relevant context found.,Retail and Other Distribution of Food,Sales and Retail,Sales and Retail 010,salesandretail010,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in setting and monitoring commitments for food waste reduction in alignment with the Sustainable Development Goals.,United Nations,International organisation,International organisation 019,internationalorganisation019,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in establishing and monitoring the National Food Waste Prevention Roadmap.,European Union,International organisation,International organisation 008,internationalorganisation008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in implementing the National Food Waste Prevention Roadmap (2023-2025).,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Households are actively involved in the programme through their contribution to food waste generation and prevention efforts.,Households,Civil Society,Civil Society 007,civilsociety007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277dc7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 6,"In line with the commitment in  the Waste Action Plan, work with  stakeholders to develop a National  Food Waste Prevention Roadmap that  sets out a series of actions to deliver  the reductions necessary to halve our  per capita food waste by 2030, meet  any other related targets, and promote  our transition to a circular economy.",National Food Waste Prevention Roadmap (2023 – 2025),Actively involved in food waste prevention efforts as part of the National Food Waste Prevention Roadmap.,Processing and Manufacturing Sector,Processors,Processors 010,processors010,live,Food Vision Report,2025-06-26T20:27:53.963Z
